Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
26/05/15,Place in Raffles City Shopping Centre,2015-05-26T19:14:17+08:00,2015-05-26T22:05:30+08:00,10273,1.2940451871,103.8526384952,,
26/05/15,Place in Singapore,2015-05-26T22:38:40+08:00,2015-05-26T23:54:47+08:00,4567,1.3341588169,103.8688492982,,
28/05/15,Place in Singapore,2015-05-28T19:50:54+08:00,2015-05-28T21:28:50+08:00,5876,1.2849413616,103.8508827161,,
28/05/15,Place in Singapore,2015-05-28T21:41:05+08:00,2015-05-28T22:01:41+08:00,1236,1.287699099,103.8486642252,,
28/05/15,Place in Singapore,2015-05-28T22:20:32+08:00,2015-05-29T00:00:00+08:00,5968,1.3341588169,103.8688492982,,
29/05/15,Place in Singapore,2015-05-29T00:00:00+08:00,2015-05-29T00:49:26+08:00,2966,1.3341588169,103.8688492982,,
29/05/15,Place in Raffles Hospital,2015-05-29T00:56:27+08:00,2015-05-29T01:19:20+08:00,1373,1.3011981754,103.8575505082,,
29/05/15,Place in Singapore,2015-05-29T01:32:25+08:00,2015-05-29T10:37:58+08:00,32733,1.3341588169,103.8688492982,,
29/05/15,Place in Singapore,2015-05-29T11:20:47+08:00,2015-05-30T00:00:00+08:00,45553,1.3341588169,103.8688492982,,
30/05/15,Place in Singapore,2015-05-30T00:00:00+08:00,2015-05-30T10:18:53+08:00,37133,1.3341588169,103.8688492982,,
30/05/15,Place in Singapore,2015-05-30T10:24:31+08:00,2015-05-30T10:46:39+08:00,1328,1.3340352028,103.8670229889,,
30/05/15,Place in Singapore,2015-05-30T10:52:15+08:00,2015-05-30T11:16:27+08:00,1452,1.3323242503,103.8668931131,,
30/05/15,Place in Singapore,2015-05-30T11:21:55+08:00,2015-05-30T19:09:07+08:00,28032,1.3341588169,103.8688492982,,
30/05/15,Place in Singapore,2015-05-30T19:18:52+08:00,2015-05-30T22:24:45+08:00,11153,1.30082557,103.8576046138,,
30/05/15,Place in Singapore,2015-05-30T22:37:22+08:00,2015-05-31T00:00:00+08:00,4958,1.3341588169,103.8688492982,,
31/05/15,Place in Singapore,2015-05-31T00:00:00+08:00,2015-05-31T04:32:40+08:00,16360,1.3341588169,103.8688492982,,
31/05/15,Place in Singapore,2015-05-31T09:55:22+08:00,2015-05-31T11:02:16+08:00,4014,1.2975215786,103.8469809338,,
31/05/15,Place in Istana Park,2015-05-31T11:16:05+08:00,2015-05-31T12:36:54+08:00,4849,1.3000450869,103.8442993754,,
31/05/15,Place in Parkview Square,2015-05-31T12:47:21+08:00,2015-05-31T18:29:57+08:00,20556,1.3003382665,103.8575878589,,
31/05/15,Place in Singapore,2015-05-31T18:52:23+08:00,2015-05-31T22:30:10+08:00,13067,1.2955952581,103.8492783645,,
31/05/15,Place in Singapore,2015-05-31T22:43:08+08:00,2015-05-31T23:17:24+08:00,2056,1.3341588169,103.8688492982,,



