ReportingYear,AQValue,Unit,StationLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType
2015,45.93572902,ugNO2.m-3,STA-NL00495,51.931945799479067,4.2277779600000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,45.64955372,ugNO2.m-3,STA-NL00418,51.915000919478985,4.4802889800000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,45.46675702,ugNO2.m-3,STA-NL00418,51.915000919478985,4.4802889800000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,45.08936951,ugNO2.m-3,STA-NL00012,52.390003199481221,4.8880581900000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,45.05095952,ugNO2.m-3,STA-NL00418,51.915000919478985,4.4802889800000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,44.53898696,ugNO2.m-3,STA-NL00546,52.420218999481349,4.8320639999999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,44.40806302,ugNO2.m-3,STA-NL00418,51.915000919478985,4.4802889800000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,44.04500859,ugNO2.m-3,STA-NL00547,52.235079999480455,5.1815519999999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,43.95931047,ugNO2.m-3,STA-NL00636,52.10611099947986,5.125286,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,43.95884419,ugNO2.m-3,STA-NL00446,52.039722439479561,4.3605637599999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,43.93004997,ugNO2.m-3,STA-NL00547,52.235079999480455,5.1815519999999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,43.72025717,ugNO2.m-3,STA-NL00446,52.039722439479561,4.3605637599999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,43.45455381,ugNO2.m-3,STA-NL00017,52.358055109481057,4.9000000999999989,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,43.138091,ugNO2.m-3,STA-NL00236,51.469722749477043,5.4727835699999989,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,42.9142462,ugNO2.m-3,STA-NL00019,52.373054499481128,4.9050030700000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,42.89925781,ugNO2.m-3,STA-NL00704,52.430000309481379,4.7699999800000015,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,42.63472707,ugNO2.m-3,STA-NL00551,52.463019999481546,4.6019220000000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,42.56167987,ugNO2.m-3,STA-NL00485,51.866107939478766,4.3552775400000003,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,42.29143248,ugNO2.m-3,STA-NL00446,52.039722439479561,4.3605637599999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,42.28219632,ugNO2.m-3,STA-NL00485,51.866107939478766,4.3552775400000003,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,41.58658086,ugNO2.m-3,STA-NL00551,52.463019999481546,4.6019220000000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,41.22717047,ugNO2.m-3,STA-NL00446,52.039722439479561,4.3605637599999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,40.53553815,ugNO2.m-3,STA-NL00488,51.89389037947889,4.4874997100000007,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,40.3345005,ugNO2.m-3,STA-NL00236,51.469722749477043,5.4727835699999989,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,39.9688238,ugNO2.m-3,STA-NL00019,52.373054499481128,4.9050030700000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,39.95785722,ugNO2.m-3,STA-NL00488,51.89389037947889,4.4874997100000007,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,39.70678092,ugNO2.m-3,STA-NL00404,52.07805633947973,4.2891721699999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,39.36361454,ugNO2.m-3,STA-NL00485,51.866107939478766,4.3552775400000003,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,39.28888724,ugNO2.m-3,STA-NL00019,52.373054499481128,4.9050030700000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,39.2754005,ugNO2.m-3,STA-NL00547,52.235079999480455,5.1815519999999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,38.85797984,ugNO2.m-3,STA-NL00551,52.463019999481546,4.6019220000000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,38.49076869,ugNO2.m-3,STA-NL00488,51.89389037947889,4.4874997100000007,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,38.36700947,ugNO2.m-3,STA-NL00404,52.07805633947973,4.2891721699999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,37.24110513,ugNO2.m-3,STA-NL00488,51.89389037947889,4.4874997100000007,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,37.03971283,ugNO2.m-3,STA-NL00704,52.430000309481379,4.7699999800000015,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,36.95582838,ugNO2.m-3,STA-NL00565,52.327449999480905,4.715072000000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,36.00951643,ugNO2.m-3,STA-NL00404,52.07805633947973,4.2891721699999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,36.00884827,ugNO2.m-3,STA-NL00564,52.287427999480727,4.7666780000000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,35.32679881,ugNO2.m-3,STA-NL00701,52.45000075948149,4.8166665999999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,35.18261801,ugNO2.m-3,STA-NL00442,51.800659179478473,4.7082138100000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,34.8993667,ugNO2.m-3,STA-NL00241,51.603332519477618,4.7808470699999992,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,34.49514133,ugNO2.m-3,STA-NL00014,52.359996799481046,4.8088974999999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,34.24762212,ugNO2.m-3,STA-NL00565,52.327449999480905,4.715072000000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,34.08680013,ugNO2.m-3,STA-NL00003,52.3888893094812,4.94389725,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,33.88801255,ugNO2.m-3,STA-NL00643,52.102222439479839,5.1283335699999997,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,33.69519242,ugNO2.m-3,STA-NL00014,52.359996799481046,4.8088974999999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,33.44775095,ugNO2.m-3,STA-NL00442,51.800659179478473,4.7082138100000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,33.33527064,ugNO2.m-3,STA-NL00564,52.287427999480727,4.7666780000000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,33.32713702,ugNO2.m-3,STA-NL00565,52.327449999480905,4.715072000000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,33.1982791,ugNO2.m-3,STA-NL00241,51.603332519477618,4.7808470699999992,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,33.16009005,ugNO2.m-3,STA-NL00564,52.287427999480727,4.7666780000000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,32.99791519,ugNO2.m-3,STA-NL00241,51.603332519477618,4.7808470699999992,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,32.90033286,ugNO2.m-3,STA-NL00442,51.800659179478473,4.7082138100000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,32.59591022,ugNO2.m-3,STA-NL00021,52.321388239480868,4.9888944600000009,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,32.47676073,ugNO2.m-3,STA-NL00701,52.45000075948149,4.8166665999999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,31.85524977,ugNO2.m-3,STA-NL00442,51.800659179478473,4.7082138100000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,31.75364881,ugNO2.m-3,STA-NL00022,52.37888717948114,4.7936196299999994,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,31.60419876,ugNO2.m-3,STA-NL00404,52.07805633947973,4.2891721699999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,31.59149344,ugNO2.m-3,STA-NL00742,51.838888999478641,5.8580609999999993,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,31.32552493,ugNO2.m-3,STA-NL00241,51.603332519477618,4.7808470699999992,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,31.29504786,ugNO2.m-3,STA-NL00546,52.420218999481349,4.8320639999999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,31.04353701,ugNO2.m-3,STA-NL00701,52.45000075948149,4.8166665999999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,31.04283479,ugNO2.m-3,STA-NL00742,51.838888999478641,5.8580609999999993,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,30.83503133,ugNO2.m-3,STA-NL00137,50.884999999474672,5.976953,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,30.52467456,ugNO2.m-3,STA-NL00022,52.37888717948114,4.7936196299999994,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,30.38829074,ugNO2.m-3,STA-NL00643,52.102222439479839,5.1283335699999997,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,30.16820969,ugNO2.m-3,STA-NL00014,52.359996799481046,4.8088974999999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,30.07620638,ugNO2.m-3,STA-NL00437,51.787498469478415,4.4508414300000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,29.92535546,ugNO2.m-3,STA-NL00742,51.838888999478641,5.8580609999999993,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,29.92065547,ugNO2.m-3,STA-NL00703,52.400001529481244,4.7300000200000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,29.72863072,ugNO2.m-3,STA-NL00742,51.838888999478641,5.8580609999999993,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,29.68840153,ugNO2.m-3,STA-NL00247,51.407501219476785,5.3933334400000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,29.68262638,ugNO2.m-3,STA-NL00021,52.321388239480868,4.9888944600000009,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,29.54393652,ugNO2.m-3,STA-NL00003,52.3888893094812,4.94389725,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,29.37931646,ugNO2.m-3,STA-NL00022,52.37888717948114,4.7936196299999994,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,29.15434534,ugNO2.m-3,STA-NL00246,51.652778629477808,4.5138888399999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,28.81434842,ugNO2.m-3,STA-NL00247,51.407501219476785,5.3933334400000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,28.55528665,ugNO2.m-3,STA-NL00230,51.519443509477249,5.1489024199999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,28.36060254,ugNO2.m-3,STA-NL00703,52.400001529481244,4.7300000200000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,27.97393103,ugNO2.m-3,STA-NL00561,52.333560999480937,4.7735890000000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,27.94730952,ugNO2.m-3,STA-NL00021,52.321388239480868,4.9888944600000009,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,27.86922235,ugNO2.m-3,STA-NL00703,52.400001529481244,4.7300000200000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,27.31950348,ugNO2.m-3,STA-NL00230,51.519443509477249,5.1489024199999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,27.27404355,ugNO2.m-3,STA-NL00003,52.3888893094812,4.94389725,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,27.20476609,ugNO2.m-3,STA-NL00230,51.519443509477249,5.1489024199999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,27.18906734,ugNO2.m-3,STA-NL00230,51.519443509477249,5.1489024199999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,26.73632697,ugNO2.m-3,STA-NL00437,51.787498469478415,4.4508414300000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,26.53056974,ugNO2.m-3,STA-NL00549,52.257359999480563,5.2359030000000004,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,26.26283568,ugNO2.m-3,STA-NL00107,51.120277399475597,6.0430636400000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,26.18331552,ugNO2.m-3,STA-NL00549,52.257359999480563,5.2359030000000004,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,26.11140531,ugNO2.m-3,STA-NL00704,52.430000309481379,4.7699999800000015,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,25.98702731,ugNO2.m-3,STA-NL00138,50.900316999474725,5.986853,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,25.909435,ugNO2.m-3,STA-NL00318,51.295276639476306,3.7494583100000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,25.70967642,ugNO2.m-3,STA-NL00247,51.407501219476785,5.3933334400000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,25.64705192,ugNO2.m-3,STA-NL00437,51.787498469478415,4.4508414300000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,25.5934989,ugNO2.m-3,STA-NL00437,51.787498469478415,4.4508414300000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,25.58477788,ugNO2.m-3,STA-NL00246,51.652778629477808,4.5138888399999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,25.4697112,ugNO2.m-3,STA-NL00019,52.373054499481128,4.9050030700000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,25.07377332,ugNO2.m-3,STA-NL00644,51.974639999479258,4.9234299999999989,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,24.67698936,ugNO2.m-3,STA-NL00644,51.974639999479258,4.9234299999999989,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,24.65769753,ugNO2.m-3,STA-NL00107,51.120277399475597,6.0430636400000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,24.58677035,ugNO2.m-3,STA-NL00549,52.257359999480563,5.2359030000000004,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,24.57427151,ugNO2.m-3,STA-NL00246,51.652778629477808,4.5138888399999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,24.3698227,ugNO2.m-3,STA-NL00235,51.435001369476886,4.3602862399999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,24.29662021,ugNO2.m-3,STA-NL00633,52.138888999480002,4.8383359999999991,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,23.65794325,ugNO2.m-3,STA-NL00644,51.974639999479258,4.9234299999999989,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,23.65644562,ugNO2.m-3,STA-NL00551,52.463019999481546,4.6019220000000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,23.56019921,ugNO2.m-3,STA-NL00014,52.359996799481046,4.8088974999999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,23.44369024,ugNO2.m-3,STA-NL00138,50.900316999474725,5.986853,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,23.23237819,ugNO2.m-3,STA-NL00138,50.900316999474725,5.986853,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,22.82703993,ugNO2.m-3,STA-NL00107,51.120277399475597,6.0430636400000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,22.82482072,ugNO2.m-3,STA-NL00131,51.541110989477339,5.8536138500000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,22.81886508,ugNO2.m-3,STA-NL00131,51.541110989477339,5.8536138500000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,22.69004225,ugNO2.m-3,STA-NL00133,50.903057099474744,5.8822359999999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,22.65748395,ugNO2.m-3,STA-NL00235,51.435001369476886,4.3602862399999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,22.45282743,ugNO2.m-3,STA-NL00131,51.541110989477339,5.8536138500000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,22.02897637,ugNO2.m-3,STA-NL00235,51.435001369476886,4.3602862399999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,21.96778538,ugNO2.m-3,STA-NL00107,51.120277399475597,6.0430636400000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,21.83067776,ugNO2.m-3,STA-NL00644,51.974639999479258,4.9234299999999989,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,21.79279707,ugNO2.m-3,STA-NL00301,51.635559079477744,3.9169473600000013,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,21.69127135,ugNO2.m-3,STA-NL00235,51.435001369476886,4.3602862399999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,21.63988148,ugNO2.m-3,STA-NL00738,52.112499239479874,5.7086191199999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,21.58658064,ugNO2.m-3,STA-NL00318,51.295276639476306,3.7494583100000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,21.54677447,ugNO2.m-3,STA-NL00444,52.298053739480757,4.5102863299999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,21.42222222,ugNO2.m-3,STA-NL00565,52.327449999480905,4.715072000000001,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,21.31714962,ugNO2.m-3,STA-NL00131,51.541110989477339,5.8536138500000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,21.08665855,ugNO2.m-3,STA-NL00633,52.138888999480002,4.8383359999999991,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,21.08080345,ugNO2.m-3,STA-NL00738,52.112499239479874,5.7086191199999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,20.96449786,ugNO2.m-3,STA-NL00318,51.295276639476306,3.7494583100000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,20.66284811,ugNO2.m-3,STA-NL00564,52.287427999480727,4.7666780000000006,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,20.65487409,ugNO2.m-3,STA-NL00444,52.298053739480757,4.5102863299999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,20.40477468,ugNO2.m-3,STA-NL00738,52.112499239479874,5.7086191199999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,20.39279781,ugNO2.m-3,STA-NL00301,51.635559079477744,3.9169473600000013,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,20.37584989,ugNO2.m-3,STA-NL00301,51.635559079477744,3.9169473600000013,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,20.08828164,ugNO2.m-3,STA-NL00444,52.298053739480757,4.5102863299999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,20.01570705,ugNO2.m-3,STA-NL00633,52.138888999480002,4.8383359999999991,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,19.94989119,ugNO2.m-3,STA-NL00133,50.903057099474744,5.8822359999999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,19.84761579,ugNO2.m-3,STA-NL00318,51.295276639476306,3.7494583100000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,19.3401056,ugNO2.m-3,STA-NL00701,52.45000075948149,4.8166665999999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,19.0376137,ugNO2.m-3,STA-NL00444,52.298053739480757,4.5102863299999996,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,18.99192853,ugNO2.m-3,STA-NL00633,52.138888999480002,4.8383359999999991,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,18.92722209,ugNO2.m-3,STA-NL00003,52.3888893094812,4.94389725,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,18.76245901,ugNO2.m-3,STA-NL00738,52.112499239479874,5.7086191199999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,18.53353307,ugNO2.m-3,STA-NL00021,52.321388239480868,4.9888944600000009,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,18.47632939,ugNO2.m-3,STA-NL00022,52.37888717948114,4.7936196299999994,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,18.4260863,ugNO2.m-3,STA-NL00133,50.903057099474744,5.8822359999999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,18.4190531,ugNO2.m-3,STA-NL00301,51.635559079477744,3.9169473600000013,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,18.16188561,ugNO2.m-3,STA-NL00133,50.903057099474744,5.8822359999999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,17.688143,ugNO2.m-3,STA-NL00722,52.092499999479791,6.6058390000000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,17.10665994,ugNO2.m-3,STA-NL00722,52.092499999479791,6.6058390000000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,17.06045609,ugNO2.m-3,STA-NL00722,52.092499999479791,6.6058390000000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,17.04572846,ugNO2.m-3,STA-NL00703,52.400001529481244,4.7300000200000012,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,16.96038345,ugNO2.m-3,STA-NL00538,52.804721829483249,5.0508418099999997,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,16.78905458,ugNO2.m-3,STA-NL00538,52.804721829483249,5.0508418099999997,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,16.59974627,ugNO2.m-3,STA-NL00631,52.448501589481481,5.6191501600000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,16.31327343,ugNO2.m-3,STA-NL00631,52.448501589481481,5.6191501600000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,16.19008183,ugNO2.m-3,STA-NL00538,52.804721829483249,5.0508418099999997,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,15.87372941,ugNO2.m-3,STA-NL00631,52.448501589481481,5.6191501600000002,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,15.6378816,ugNO2.m-3,STA-NL00807,52.389167789481192,6.4036140399999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,15.56046617,ugNO2.m-3,STA-NL00807,52.389167789481192,6.4036140399999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,15.32939263,ugNO2.m-3,STA-NL00722,52.092499999479791,6.6058390000000005,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,15.32526591,ugNO2.m-3,STA-NL00807,52.389167789481192,6.4036140399999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,15.25622294,ugNO2.m-3,STA-NL00538,52.804721829483249,5.0508418099999997,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,15.09896241,ugNO2.m-3,STA-NL00818,52.655002589482493,6.0180697400000014,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,15.01762423,ugNO2.m-3,STA-NL00938,53.246944429485559,6.6088972100000003,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,14.56893334,ugNO2.m-3,STA-NL00818,52.655002589482493,6.0180697400000014,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,14.52371612,ugNO2.m-3,STA-NL00934,53.331665039486005,6.27750874,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,14.47379402,ugNO2.m-3,STA-NL00929,52.876663209483603,6.9333334000000022,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,14.04359589,ugNO2.m-3,STA-NL00938,53.246944429485559,6.6088972100000003,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,13.88519327,ugNO2.m-3,STA-NL00807,52.389167789481192,6.4036140399999999,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,13.86244368,ugNO2.m-3,STA-NL00818,52.655002589482493,6.0180697400000014,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,13.57185625,ugNO2.m-3,STA-NL00938,53.246944429485559,6.6088972100000003,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,13.28457485,ugNO2.m-3,STA-NL00934,53.331665039486005,6.27750874,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,12.80929376,ugNO2.m-3,STA-NL00938,53.246944429485559,6.6088972100000003,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,12.80720527,ugNO2.m-3,STA-NL00929,52.876663209483603,6.9333334000000022,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,12.71809158,ugNO2.m-3,STA-NL00918,52.916915889483825,5.5734915699999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2014,12.70300844,ugNO2.m-3,STA-NL00918,52.916915889483825,5.5734915699999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,12.63111599,ugNO2.m-3,STA-NL00929,52.876663209483603,6.9333334000000022,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,12.54786017,ugNO2.m-3,STA-NL00818,52.655002589482493,6.0180697400000014,Nitrogen oxides (air),Annual mean / 1 calendar year
2013,12.02275803,ugNO2.m-3,STA-NL00918,52.916915889483825,5.5734915699999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,11.82594434,ugNO2.m-3,STA-NL00929,52.876663209483603,6.9333334000000022,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,11.0803966,ugNO2.m-3,STA-NL00918,52.916915889483825,5.5734915699999998,Nitrogen oxides (air),Annual mean / 1 calendar year
2016,10.46923953,ugNO2.m-3,STA-NL00934,53.331665039486005,6.27750874,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,9.47637257,ugNO2.m-3,STA-NL00934,53.331665039486005,6.27750874,Nitrogen oxides (air),Annual mean / 1 calendar year
2015,54.70641487,ug.m-3,STA-NL00918,52.916915889483825,5.5734915699999998,Ozone (air),Annual mean / 1 calendar year
2013,53.51999186,ug.m-3,STA-NL00934,53.331665039486005,6.27750874,Ozone (air),Annual mean / 1 calendar year
2015,53.00865678,ug.m-3,STA-NL00444,52.298053739480757,4.5102863299999996,Ozone (air),Annual mean / 1 calendar year
2015,52.14770442,ug.m-3,STA-NL00934,53.331665039486005,6.27750874,Ozone (air),Annual mean / 1 calendar year
2013,52.049634,ug.m-3,STA-NL00918,52.916915889483825,5.5734915699999998,Ozone (air),Annual mean / 1 calendar year
2013,51.36286719,ug.m-3,STA-NL00538,52.804721829483249,5.0508418099999997,Ozone (air),Annual mean / 1 calendar year
2013,51.23275866,ug.m-3,STA-NL00444,52.298053739480757,4.5102863299999996,Ozone (air),Annual mean / 1 calendar year
2016,51.06194679,ug.m-3,STA-NL00918,52.916915889483825,5.5734915699999998,Ozone (air),Annual mean / 1 calendar year
2016,50.71986824,ug.m-3,STA-NL00538,52.804721829483249,5.0508418099999997,Ozone (air),Annual mean / 1 calendar year
2015,50.64531982,ug.m-3,STA-NL00538,52.804721829483249,5.0508418099999997,Ozone (air),Annual mean / 1 calendar year
2014,50.59521557,ug.m-3,STA-NL00918,52.916915889483825,5.5734915699999998,Ozone (air),Annual mean / 1 calendar year
2013,50.58232301,ug.m-3,STA-NL00938,53.246944429485559,6.6088972100000003,Ozone (air),Annual mean / 1 calendar year
2013,50.37835037,ug.m-3,STA-NL00301,51.635559079477744,3.9169473600000013,Ozone (air),Annual mean / 1 calendar year
2014,50.23885169,ug.m-3,STA-NL00934,53.331665039486005,6.27750874,Ozone (air),Annual mean / 1 calendar year
2014,50.05238389,ug.m-3,STA-NL00444,52.298053739480757,4.5102863299999996,Ozone (air),Annual mean / 1 calendar year
2015,49.93381742,ug.m-3,STA-NL00818,52.655002589482493,6.0180697400000014,Ozone (air),Annual mean / 1 calendar year
2015,49.81656517,ug.m-3,STA-NL00301,51.635559079477744,3.9169473600000013,Ozone (air),Annual mean / 1 calendar year
2015,49.74217349,ug.m-3,STA-NL00929,52.876663209483603,6.9333334000000022,Ozone (air),Annual mean / 1 calendar year
