ReportingYear,AQValue,Unit,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,BeginPosition,EndPosition,DataCoverage,DataCapture
2014,0.33828754,mg.m-3,STA-NL00561,SPO-NL00561_00010_100,52.333560999480937,4.7735890000000012,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.07305936,96.07305936
2015,0.33362967,mg.m-3,STA-NL00012,SPO-NL00012_00010_100,52.390003199481221,4.8880581900000006,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.25799087,99.25799087
2015,0.32650363,mg.m-3,STA-NL00551,SPO-NL00551_00010_100,52.463019999481546,4.6019220000000001,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.96118721,98.96118721
2014,0.32382169,mg.m-3,STA-NL00551,SPO-NL00551_00010_100,52.463019999481546,4.6019220000000001,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,94.49771689,94.49771689
2015,0.32130584,mg.m-3,STA-NL00491,SPO-NL00491_00010_100,51.93805599947909,4.4311109999999996,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.39497717,99.39497717
2013,0.32027311,mg.m-3,STA-NL00014,SPO-NL00014_00010_100,52.359996799481046,4.8088974999999996,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.92922374,96.92922374
2015,0.31830186,mg.m-3,STA-NL00007,SPO-NL00007_00010_100,52.381111149481171,4.8450112300000008,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.55022831,98.55022831
2013,0.30816785,mg.m-3,STA-NL00565,SPO-NL00565_00010_100,52.327449999480905,4.715072000000001,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,94.73744292,94.73744292
2015,0.3029074,mg.m-3,STA-NL00561,SPO-NL00561_00010_100,52.333560999480937,4.7735890000000012,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.63013699,98.63013699
2013,0.27764487,mg.m-3,STA-NL00742,SPO-NL00742_00010_100,51.838888999478641,5.8580609999999993,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.71461187,99.71461187
2014,0.27450786,mg.m-3,STA-NL00488,SPO-NL00488_00010_100,51.89389037947889,4.4874997100000007,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.46347032,99.46347032
2014,0.27238589,mg.m-3,STA-NL00742,SPO-NL00742_00010_100,51.838888999478641,5.8580609999999993,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.34246575,95.34246575
2013,0.26377889,mg.m-3,STA-NL00488,SPO-NL00488_00010_100,51.89389037947889,4.4874997100000007,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.17808219,99.17808219
2015,0.25555963,mg.m-3,STA-NL00014,SPO-NL00014_00010_100,52.359996799481046,4.8088974999999996,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,90.15981735,90.15981735
2014,0.24450775,mg.m-3,STA-NL00014,SPO-NL00014_00010_100,52.359996799481046,4.8088974999999996,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,94.89726027,94.89726027
2013,0.2444866,mg.m-3,STA-NL00564,SPO-NL00564_00010_100,52.287427999480727,4.7666780000000006,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.43378995,95.43378995
2015,0.22238624,mg.m-3,STA-NL00633,SPO-NL00633_00010_101,52.138888999480002,4.8383359999999991,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.58219178,95.58219178
2013,0.21920511,mg.m-3,STA-NL00633,SPO-NL00633_00010_101,52.138888999480002,4.8383359999999991,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.67123288,97.67123288
2014,0.21438283,mg.m-3,STA-NL00633,SPO-NL00633_00010_101,52.138888999480002,4.8383359999999991,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,89.78310502,89.78310502
2013,0.18998632,mg.m-3,STA-NL00644,SPO-NL00644_00010_100,51.974639999479258,4.9234299999999989,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.6826484,97.6826484
2014,0.18613882,mg.m-3,STA-NL00644,SPO-NL00644_00010_100,51.974639999479258,4.9234299999999989,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.49771689,99.49771689
2015,0.17614737,mg.m-3,STA-NL00644,SPO-NL00644_00010_100,51.974639999479258,4.9234299999999989,Carbon monoxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.99543379,98.99543379
2015,1.70559785,ug.m-3,STA-NL00017,SPO-NL00017_00464_100,52.358055109481057,4.9000000999999989,"m,p-Xylene (air)",Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,91.46118721,91.46118721
2015,1.08268313,ug.m-3,STA-NL00704,SPO-NL00704_00464_100,52.430000309481379,4.7699999800000015,"m,p-Xylene (air)",Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,93.34474886,93.34474886
2015,0.92572441,ug.m-3,STA-NL00546,SPO-NL00546_00464_100,52.420218999481349,4.8320639999999999,"m,p-Xylene (air)",Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,93.36757991,93.36757991
2015,0.01974141,ug.m-3,STA-NL00703,SPO-NL00703_00464_100,52.400001529481244,4.7300000200000012,"m,p-Xylene (air)",Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,95.35388128,95.35388128
2014,55.81282204,ug.m-3,STA-NL00002,SPO-NL00002_00008_101,52.38500213948118,4.8761196099999982,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.26255708,95.26255708
2013,53.00070621,ug.m-3,STA-NL00007,SPO-NL00007_00008_101,52.381111149481171,4.8450112300000008,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.98630137,96.98630137
2013,52.54128226,ug.m-3,STA-NL00002,SPO-NL00002_00008_101,52.38500213948118,4.8761196099999982,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.75114155,97.75114155
2014,51.56174536,ug.m-3,STA-NL00007,SPO-NL00007_00008_101,52.381111149481171,4.8450112300000008,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,95.49086758,95.49086758
2015,48.97764096,ug.m-3,STA-NL00002,SPO-NL00002_00008_101,52.38500213948118,4.8761196099999982,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.20091324,99.20091324
2016,48.57310923,ug.m-3,STA-NL00002,SPO-NL00002_00008_101,52.38500213948118,4.8761196099999982,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,97.54098361,97.56319745
2016,48.15051998,ug.m-3,STA-NL00007,SPO-NL00007_00008_101,52.381111149481171,4.8450112300000008,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.52003643,98.54247324
2015,45.68775154,ug.m-3,STA-NL00007,SPO-NL00007_00008_101,52.381111149481171,4.8450112300000008,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.13926941,98.13926941
2014,45.4679682,ug.m-3,STA-NL00020,SPO-NL00020_00008_101,52.375831599481117,4.8608417499999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.64840183,97.64840183
2014,45.06133029,ug.m-3,STA-NL00448,SPO-NL00448_00008_100,51.92694472947904,4.4616775500000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.73972603,97.73972603
2016,44.60737516,ug.m-3,STA-NL00493,SPO-NL00493_00008_100,51.926943999479029,4.4616670000000012,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.40801457,99.43065361
2014,44.39425749,ug.m-3,STA-NL00493,SPO-NL00493_00008_100,51.926943999479029,4.4616670000000012,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.39497717,99.39497717
2013,44.29324289,ug.m-3,STA-NL00020,SPO-NL00020_00008_101,52.375831599481117,4.8608417499999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,87.51141553,87.51141553
2013,43.81775786,ug.m-3,STA-NL00493,SPO-NL00493_00008_100,51.926943999479029,4.4616670000000012,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.38356164,99.38356164
2014,43.78035448,ug.m-3,STA-NL00487,SPO-NL00487_00008_100,51.891113279478887,4.48111105,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.82876712,99.82876712
2015,43.7497549,ug.m-3,STA-NL00493,SPO-NL00493_00008_100,51.926943999479029,4.4616670000000012,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.80821918,97.80821918
2015,43.29833294,ug.m-3,STA-NL00487,SPO-NL00487_00008_100,51.891113279478887,4.48111105,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.92237443,97.92237443
2013,42.95106607,ug.m-3,STA-NL00491,SPO-NL00491_00008_100,51.93805599947909,4.4311109999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.44292237,97.44292237
2015,42.89421132,ug.m-3,STA-NL00020,SPO-NL00020_00008_101,52.375831599481117,4.8608417499999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.40182648,98.40182648
2013,42.38045183,ug.m-3,STA-NL00487,SPO-NL00487_00008_100,51.891113279478887,4.48111105,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.52283105,97.52283105
2016,42.1843811,ug.m-3,STA-NL00487,SPO-NL00487_00008_100,51.891113279478887,4.48111105,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.05510018,99.07765885
2016,41.38787355,ug.m-3,STA-NL00020,SPO-NL00020_00008_101,52.375831599481117,4.8608417499999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.04371585,99.06627192
2014,40.73430832,ug.m-3,STA-NL00491,SPO-NL00491_00008_100,51.93805599947909,4.4311109999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.52054795,99.52054795
2014,40.14405074,ug.m-3,STA-NL00489,SPO-NL00489_00008_100,51.868888849478772,4.5747222900000004,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.87442922,99.87442922
2013,39.71194922,ug.m-3,STA-NL00017,SPO-NL00017_00008_101,52.358055109481057,4.9000000999999989,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,93.52739726,93.52739726
2015,39.58582447,ug.m-3,STA-NL00491,SPO-NL00491_00008_100,51.93805599947909,4.4311109999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.6826484,97.6826484
2013,38.68948576,ug.m-3,STA-NL00489,SPO-NL00489_00008_100,51.868888849478772,4.5747222900000004,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.45205479,99.45205479
2015,38.65049719,ug.m-3,STA-NL00489,SPO-NL00489_00008_100,51.868888849478772,4.5747222900000004,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.87442922,99.87442922
2014,38.14238527,ug.m-3,STA-NL00012,SPO-NL00012_00008_101,52.390003199481221,4.8880581900000006,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,96.76940639,96.76940639
2016,37.95432979,ug.m-3,STA-NL00491,SPO-NL00491_00008_100,51.93805599947909,4.4311109999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.86156648,98.88408107
2016,37.62019408,ug.m-3,STA-NL00489,SPO-NL00489_00008_100,51.868888849478772,4.5747222900000004,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.5428051,98.5652471
2014,37.48258273,ug.m-3,STA-NL00017,SPO-NL00017_00008_101,52.358055109481057,4.9000000999999989,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,91.75799087,91.75799087
2015,37.12783359,ug.m-3,STA-NL00017,SPO-NL00017_00008_101,52.358055109481057,4.9000000999999989,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.00684932,99.00684932
2013,37.06715371,ug.m-3,STA-NL00445,SPO-NL00445_00008_100,52.074999999479715,4.3161250000000004,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.09589041,96.09589041
2013,36.9870433,ug.m-3,STA-NL00012,SPO-NL00012_00008_101,52.390003199481221,4.8880581900000006,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.79680365,97.79680365
2014,36.85868257,ug.m-3,STA-NL00445,SPO-NL00445_00008_100,52.074999999479715,4.3161250000000004,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.04109589,99.04109589
2016,36.68253025,ug.m-3,STA-NL00012,SPO-NL00012_00008_101,52.390003199481221,4.8880581900000006,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.70400729,99.72671373
2013,36.65916927,ug.m-3,STA-NL00433,SPO-NL00433_00008_111,51.911392209478961,4.32695293,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.52739726,98.52739726
2015,36.43818603,ug.m-3,STA-NL00012,SPO-NL00012_00008_101,52.390003199481221,4.8880581900000006,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.08219178,98.08219178
2016,36.18857896,ug.m-3,STA-NL00017,SPO-NL00017_00008_101,52.358055109481057,4.9000000999999989,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.18032787,99.20291505
2013,36.1825153,ug.m-3,STA-NL00537,SPO-NL00537_00008_101,52.381666999481162,4.6480689999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.94063927,96.94063927
2013,35.46219365,ug.m-3,STA-NL00741,SPO-NL00741_00008_100,51.848888999478682,5.8580610000000011,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,99.02968037,99.02968037
2013,34.86605153,ug.m-3,STA-NL00486,SPO-NL00486_00008_100,51.888055999478865,4.3888889999999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.35616438,98.35616438
2014,34.84459412,ug.m-3,STA-NL00433,SPO-NL00433_00008_111,51.911392209478961,4.32695293,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,99.14383562,99.14383562
2016,34.75185534,ug.m-3,STA-NL00445,SPO-NL00445_00008_100,52.074999999479715,4.3161250000000004,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,98.85018215,98.87269415
2013,34.3902165,ug.m-3,STA-NL00494,SPO-NL00494_00008_100,51.921110999479019,4.401389,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,97.5456621,97.5456621
2013,34.3579383,ug.m-3,STA-NL00641,SPO-NL00641_00008_100,52.203055999480299,4.9886140000000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.95205479,96.95205479
2016,34.11359794,ug.m-3,STA-NL00240,SPO-NL00240_00008_100,51.59360885947757,4.8250083899999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,93.21493625,93.23616488
2014,34.04971233,ug.m-3,STA-NL00741,SPO-NL00741_00008_100,51.848888999478682,5.8580610000000011,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.81278539,98.81278539
2014,33.94259177,ug.m-3,STA-NL00537,SPO-NL00537_00008_101,52.381666999481162,4.6480689999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.26484018,98.26484018
2014,33.87453261,ug.m-3,STA-NL00237,SPO-NL00237_00008_101,51.445279999476931,5.4288999999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.8196347,97.8196347
2014,33.77320479,ug.m-3,STA-NL00641,SPO-NL00641_00008_100,52.203055999480299,4.9886140000000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.10045662,97.10045662
2014,33.60324456,ug.m-3,STA-NL00494,SPO-NL00494_00008_100,51.921110999479019,4.401389,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.16210046,98.16210046
2015,33.56853222,ug.m-3,STA-NL00445,SPO-NL00445_00008_100,52.074999999479715,4.3161250000000004,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.00684932,99.00684932
2015,33.47311569,ug.m-3,STA-NL00641,SPO-NL00641_00008_100,52.203055999480299,4.9886140000000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.38584475,97.38584475
2016,33.44103341,ug.m-3,STA-NL00741,SPO-NL00741_00008_100,51.848888999478682,5.8580610000000011,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.47632058,99.49897518
2013,33.35036595,ug.m-3,STA-NL00237,SPO-NL00237_00008_101,51.445279999476931,5.4288999999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,95.76484018,95.76484018
2014,33.12817893,ug.m-3,STA-NL00486,SPO-NL00486_00008_100,51.888055999478865,4.3888889999999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.2260274,97.2260274
2014,33.10731599,ug.m-3,STA-NL00639,SPO-NL00639_00008_101,52.06888899947969,5.1211140000000013,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.33333333,98.33333333
2015,32.89503759,ug.m-3,STA-NL00433,SPO-NL00433_00008_111,51.911392209478961,4.32695293,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.16894977,97.16894977
2014,32.83168114,ug.m-3,STA-NL00240,SPO-NL00240_00008_100,51.59360885947757,4.8250083899999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,97.23744292,97.23744292
2013,32.82111149,ug.m-3,STA-NL00639,SPO-NL00639_00008_101,52.06888899947969,5.1211140000000013,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.59589041,98.59589041
2015,32.78529698,ug.m-3,STA-NL00741,SPO-NL00741_00008_100,51.848888999478682,5.8580610000000011,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.40182648,98.40182648
2016,32.75139806,ug.m-3,STA-NL00641,SPO-NL00641_00008_100,52.203055999480299,4.9886140000000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.49362477,96.51560009
2016,32.74881211,ug.m-3,STA-NL00494,SPO-NL00494_00008_100,51.921110999479019,4.401389,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.1917122,99.21430198
2015,32.63887362,ug.m-3,STA-NL00494,SPO-NL00494_00008_100,51.921110999479019,4.401389,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.7260274,99.7260274
2015,32.22838497,ug.m-3,STA-NL00240,SPO-NL00240_00008_100,51.59360885947757,4.8250083899999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,97.26027397,97.26027397
2013,32.1982604,ug.m-3,STA-NL00136,SPO-NL00136_00008_100,50.888057709474673,5.9711141599999999,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,96.52968037,96.52968037
2015,32.19753835,ug.m-3,STA-NL00486,SPO-NL00486_00008_100,51.888055999478865,4.3888889999999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,99.70319635,99.70319635
2013,32.158299,ug.m-3,STA-NL00240,SPO-NL00240_00008_100,51.59360885947757,4.8250083899999998,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.65296804,98.65296804
2016,32.15194917,ug.m-3,STA-NL00433,SPO-NL00433_00008_111,51.911392209478961,4.32695293,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.46493625,99.48758825
2013,32.09540402,ug.m-3,STA-NL00418,SPO-NL00418_00008_111,51.915000919478985,4.4802889800000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.18493151,98.18493151
2016,32.07381225,ug.m-3,STA-NL00495,SPO-NL00495_00008_100,51.931945799479067,4.2277779600000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,99.20309654,99.22568891
2013,31.82647262,ug.m-3,STA-NL00495,SPO-NL00495_00008_100,51.931945799479067,4.2277779600000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2013-01-01,2014-01-01,98.83561644,98.83561644
2015,31.71172153,ug.m-3,STA-NL00639,SPO-NL00639_00008_101,52.06888899947969,5.1211140000000013,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2015-01-01,2016-01-01,98.13926941,98.13926941
2016,31.54431362,ug.m-3,STA-NL00237,SPO-NL00237_00008_101,51.445279999476931,5.4288999999999996,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2016-01-01,2017-01-01,96.11794171,96.13983147
2014,31.50595254,ug.m-3,STA-NL00418,SPO-NL00418_00008_111,51.915000919478985,4.4802889800000001,Nitrogen dioxide (air),Annual mean / 1 calendar year,NL.RIVM.AQ,2014-01-01,2015-01-01,98.15068493,98.15068493
